,id,title,categories,authors
3131,1403.3028,estimating robustness of the tileshuffle method with repeated probes,stat.ap q-bio.qm,"['sigrun helga lund', 'asgeir sigurdsson', 'sigurjon axel gudjonsson', 'julius gudmundsson', 'daniel fannar gudbjartsson', 'thorunn rafnar', 'kari stefansson', 'gunnar stefansson']"
3132,1403.3080,statistical decision making for optimal budget allocation in crowd   labeling,cs.lg math.oc stat.ml,"['xi chen', 'qihang lin', 'dengyong zhou']"
3133,1403.3100,engaging with massive online courses,cs.si physics.soc-ph stat.ml,"['ashton anderson', 'daniel huttenlocher', 'jon kleinberg', 'jure leskovec']"
3134,1403.3109,sparse recovery with linear and nonlinear observations: dependent and   noisy data,cs.it cs.lg math.it math.st stat.th,"['cem aksoylar', 'venkatesh saligrama']"
3135,1403.3231,simulation of multivariate non-gaussian autoregressive time series with   given autocovariance and marginals,stat.co math.pr math.st stat.me stat.th,"['dimitris kugiumtzis', 'efthimia bora-senta']"
3136,1403.3275,convergence rates of empirical block length selectors for block   bootstrap,math.st stat.th,"['daniel j. nordman', 'soumendra n. lahiri']"
3137,1403.3278,lower bounds to the accuracy of inference on heavy tails,math.st stat.th,['s. y. novak']
3138,1403.3280,conditions for convergence of random coefficient ar(1) processes and   perpetuities in higher dimensions,math.st stat.th,['torkel erhardsson']
3139,1403.3342,the potential benefits of filtering versus hyper-parameter optimization,stat.ml cs.lg,"['michael r. smith', 'tony martinez', 'christophe giraud-carrier']"
3140,1403.3359,the fundamental properties of time varying ar models with non stochastic   coefficients,stat.me,"['menelaos karanasos', 'alexandros paraskevopoulos', 'stavros dafnos']"
3141,1403.3371,spectral correlation hub screening of multivariate time series,stat.ot cs.lg stat.ap,"['hamed firouzi', 'dennis wei', 'alfred o. hero']"
3142,1403.3378,box drawings for learning with imbalanced data,stat.ml cs.lg,"['siong thye goh', 'cynthia rudin']"
3143,1403.3414,predicting discovery rates of genomic features,q-bio.gn math.st q-bio.pe stat.th,"['simon gravel', 'nhlbi go exome sequencing project']"
3144,1403.3438,neighborhood selection for thresholding-based subspace clustering,stat.ml cs.it math.it,"['reinhard heckel', 'eirikur agustsson', 'helmut bölcskei']"
3145,1403.3457,valid post-correction inference for censored regression problems,stat.me,"['yuekai sun', 'jonathan e. taylor']"
3146,1403.3500,r-vine models for spatial time series with an application to daily mean   temperature,stat.me,"['tobias michael erhardt', 'claudia czado', 'ulf schepsmeier']"
3147,1403.3671,on discrete approximations of stable distributions,math.pr math.st stat.th,"['lenka slámová', 'lev b. klebanov']"
3148,1403.3707,learning the latent state space of time-varying graphs,cs.si cs.lg physics.soc-ph stat.ml,"['nesreen k. ahmed', 'christopher cole', 'jennifer neville']"
3149,1403.3758,big data analytics - retour vers le futur 3; de statisticien \`a data   scientist,math.st cs.db stat.th,"['philippe besse', 'aurélien garivier', 'jean-michel loubes']"
3150,1403.3762,optimization via information geometry,math.st stat.th,"['luigi malagò', 'giovanni pistone']"
3151,1403.3808,detecting gradual changes in locally stationary processes,stat.me,"['michael vogt', 'holger dette']"
3152,1403.3909,graph sample and hold: a framework for big-graph analytics,cs.si cs.db physics.soc-ph stat.ap,"['nesreen k. ahmed', 'nick duffield', 'jennifer neville', 'ramana kompella']"
3153,1403.4017,multi-task feature selection based anomaly detection,stat.ml cs.lg,"['longqi yang', 'yibing wang', 'zhisong pan', 'guyu hu']"
3154,1403.4035,metropolis-type algorithms for continuous time bayesian networks,stat.me,"['blazej miasojedow', 'wojciech niemiro', 'john noble', 'krzysztof opalski']"
3155,1403.4054,a general decision framework for structuring computation using data   directional scaling to process massive similarity matrices,stat.co,"['daniel john lawson', 'niall m adams']"
3156,1403.4135,using mixtures in seemingly unrelated linear regression models with   non-normal errors,stat.me,"['giuliano galimberti', 'elena scardovi', 'gabriele soffritti']"
3157,1403.4138,algorithms for envelope estimation,stat.me,"['r. dennis cook', 'xin zhang']"
3158,1403.4171,least quartic regression criterion with application to finance,q-fin.st stat.ap,['giuseppe arbia']
3159,1403.4206,a reversible infinite hmm using normalised random measures,stat.ml,"['konstantina palla', 'david a. knowles', 'zoubin ghahramani']"
3160,1403.4296,inference for feature selection using the lasso with high-dimensional   data,stat.me,"['kasper brink-jensen', 'claus thorn ekstrøm']"
3161,1403.4429,des specificites de l'approche bayesienne et de ses justifications en   statistique inferentielle,stat.me,['christian p. robert']
3162,1403.4471,principal bundles over statistical manifolds,math.dg stat.ot,"['didong li', 'huafei sun', 'chen tao', 'lin jiu']"
3163,1403.4512,a quantitative approach to painting styles,stat.ap cs.oh,"['vilson vieira', 'renato fabbri', 'david sbrissa', 'luciano da fontoura costa', 'gonzalo travieso']"
3164,1403.4513,a quantitative approach to evolution of music and philosophy,stat.ap cs.sd,"['vilson vieira', 'renato fabbri', 'gonzalo travieso', 'osvaldo n. oliveira', 'luciano da fontoura costa']"
3165,1403.4608,can cascades be predicted?,cs.si physics.soc-ph stat.ml,"['justin cheng', 'lada a. adamic', 'p. alex dow', 'jon kleinberg', 'jure leskovec']"
3166,1403.4626,bayesian source separation applied to identifying complex organic   molecules in space,astro-ph.im physics.data-an stat.ml,"['kevin h. knuth', 'man kit tse', 'joshua choinsky', 'haley a. maunu', 'duane f. carbon']"
3167,1403.4640,communication communities in moocs,cs.cy cs.si stat.ml,"['nabeel gillani', 'rebecca eynon', 'michael osborne', 'isis hjorth', 'stephen roberts']"
3168,1403.4698,a hierarchical graphical model for big inverse covariance estimation   with an application to fmri,stat.me stat.ap stat.ml,['xi luo']
3169,1403.4699,a proximal stochastic gradient method with progressive variance   reduction,math.oc stat.ml,"['lin xiao', 'tong zhang']"
3170,1403.4700,kinetic modeling of opinion formation of peoples via multiple political   parties,physics.soc-ph stat.ap,"['ryosuke yano', 'arnaud martin']"
3171,1403.4732,stronger findings from mass spectral data through multi-peak modeling,q-bio.qm q-bio.bm stat.ap,"['tommi suvitaival', 'simon rogers', 'samuel kaski']"
3172,1403.4781,a split-and-merge dictionary learning algorithm for sparse   representation,cs.lg stat.ml,"['subhadip mukherjee', 'chandra sekhar seelamantula']"
3173,1403.4803,a univariate time varying analysis of periodic arma processes,stat.me,"['menelaos karanasos', 'alexandros paraskevopoulos', 'stavros dafnos']"
3174,1403.4827,oscillation of adaptative metropolis-hasting and simulated annealing   algorithms around penalized least squares estimator,math.st stat.th,"['azzouz dermoune', 'daoud ounaissi', 'nadji rahmania']"
3175,1403.5040,phylogenetic stochastic mapping without matrix exponentiation,stat.co q-bio.pe,"['jan irvahn', 'vladimir n. minin']"
3176,1403.5065,data augmentation in rician noise model and bayesian diffusion tensor   imaging,stat.co stat.ap stat.me,"['dario gasbarra', 'jia liu', 'juha railavo']"
3177,1403.5113,some overview on unbiased interpolation and extrapolation designs,math.st stat.th,"['michel broniatowski', 'giorgio celant']"
3178,1403.5118,geotagged tweets to inform a spatial interaction model: a case study of   museums,stat.me cs.cy cs.si,"['robin lovelace', 'nick malleson', 'kirk harland', 'mark birkin']"
3179,1403.5150,bayes sensitivity with fisher-rao metric,stat.me,"['sebastian kurtek', 'karthik bharath']"
3180,1403.5177,sparse learning over infinite subgraph features,stat.ml,"['ichigaku takigawa', 'hiroshi mamitsuka']"
3181,1403.5250,privacy gain based multi-iterative k-anonymization to protect   respondents privacy,stat.me cs.cr,"['hitesh chhinkaniwala', 'sanjay garg']"
3182,1403.5370,using n-grams models for visual semantic place recognition,stat.ml cs.cv cs.lg,"['mathieu dubois', 'frenoux emmanuelle', 'philippe tarroux']"
3183,1403.5417,outliers emphasis on cluster analysis - the use of squared euclidean   distance and fuzzy clustering to detect outliers in a dataset,stat.ap,['gianluca rosso']
3184,1403.5456,"levy processes with summable levy measures, long time behavior",math.pr math.fa math.st stat.th,['lev sakhnovich']
3185,1403.5459,on poincar\'{e} cone property,math.st stat.th,"['alejandro cholaquidis', 'antonio cuevas', 'ricardo fraiman']"
3186,1403.5483,on efficient dimension reduction with respect to a statistical   functional of interest,math.st stat.th,"['wei luo', 'bing li', 'xiangrong yin']"
3187,1403.5496,noisy monte carlo: convergence of markov chains with approximate   transition kernels,stat.me,"['p. alquier', 'n. friel', 'r. everitt', 'a. boland']"
3188,1403.5534,"religious affiliation, education and internet use",stat.ap,['allen b. downey']
3189,1403.5536,a practical sequential stopping rule for high-dimensional mcmc and its   application to spatial-temporal bayesian models,stat.co stat.me,"['lei gong', 'james m. flegal']"
3190,1403.5537,randomized pick-freeze for sparse sobol indices estimation in high   dimension,stat.co math.st stat.ap stat.me stat.th,"['yohann de castro', 'alexandre janon']"
3191,1403.5557,"claude bouchu, intendant de bourgogne au 17\`eme si\`ecle, a-t-il   invent\'e le mot ""statistique""",stat.ot,['dominique pepin']
3192,1403.5607,bayesian optimization with unknown constraints,stat.ml cs.lg,"['michael a. gelbart', 'jasper snoek', 'ryan p. adams']"
3193,1403.5609,capturing the severity of type ii errors in high-dimensional multiple   testing,stat.me,"['li he', 'sanat k. sarkar', 'zhigen zhao']"
3194,1403.5647,cur algorithm with incomplete matrix observation,cs.lg stat.ml,"['rong jin', 'shenghuo zhu']"
3195,1403.5693,firefly monte carlo: exact mcmc with subsets of data,stat.ml cs.lg stat.co,"['dougal maclaurin', 'ryan p. adams']"
3196,1403.5710,testing for independence between functional time series,math.st stat.th,"['lajos horvath', 'greg rice']"
3197,1403.5833,sophisticated gamblers ruin and survival chances,stat.ap math.st q-fin.rm stat.th,['salil mehta']
3198,1403.5877,non-uniform feature sampling for decision tree ensembles,stat.ml cs.it cs.lg math.it stat.ap,"['anastasios kyrillidis', 'anastasios zouzias']"
3199,1403.5994,first order methods for robust non-negative matrix factorization for   large scale noisy data,stat.ml,"['jason gejie liu', 'shuchin aeron']"
3200,1403.6008,what is the `relevant population' in bayesian forensic inference?,stat.ap,"['niko brümmer', 'edward de villiers']"
3201,1403.6179,on integral representations of operator fractional brownian fields,math.pr math.st stat.th,"['changryong baek', 'gustavo didier', 'vladas pipiras']"
3202,1403.6195,multivariate analysis of nonparametric estimates of large correlation   matrices,math.st stat.th,"['ritwik mitra', 'cun-hui zhang']"
3203,1403.6206,simple response and predictor transformations to adjust for symmetric   dependency in dimension reduction for visualization,stat.me,"['luke a. prendergast', 'alexandra l. garnham']"
3204,1403.6496,causality between time series,stat.me physics.ao-ph,['x. san liang']
3205,1403.6499,optimal schatten-q and ky-fan-k norm rate of low rank matrix estimation,stat.ml,['dong xia']
3206,1403.6532,minimax optimal rates for poisson inverse problems with physical   constraints,math.st stat.th,"['xin jiang', 'garvesh raskutti', 'rebecca willett']"
3207,1403.6706,beyond l2-loss functions for learning sparse models,stat.ml cs.cv cs.lg math.oc,"['karthikeyan natesan ramamurthy', 'aleksandr y. aravkin', 'jayaraman j. thiagarajan']"
3208,1403.6744,a marginalizable frailty model for correlated right-censored data,stat.me,['rui zhang kwun chuen gary chan']
3209,1403.6782,an empirical likelihood-based local estimation,math.st stat.th,['zhengyuan gao']
3210,1403.6804,a simple modification for improving inference of non-linear dynamical   systems,stat.me,"['wan yang', 'jeffrey shaman']"
3211,1403.7001,spaghetti prediction: a robust method for forecasting short time series,stat.me,"['steven c. gustafson', 'leno m. pedrotti']"
3212,1403.7023,worst possible sub-directions in high-dimensional models,math.st stat.th,['sara van de geer']
3213,1403.7063,a significance test for covariates in nonparametric regression,math.st stat.th,"['pascal lavergne', 'samuel maistre', 'valentin patilea']"
3214,1403.7068,asymmetric cogarch processes,math.st math.pr stat.th,"['anita behme', 'claudia klüppelberg', 'kathrin mayr']"
3215,1403.7084,constrained speaker linking,stat.ml cs.sd,"['david a. van leeuwen', 'niko brümmer']"
3216,1403.7134,joint clustering and registration of functional data,stat.me,"['yafeng zhang', 'donatello telesca']"
3217,1403.7265,accelerating mcmc via parallel predictive prefetching,stat.ml stat.co,"['elaine angelino', 'eddie kohler', 'amos waterland', 'margo seltzer', 'ryan p. adams']"
3218,1403.7267,systematic ensemble learning for regression,stat.ml,"['roberto aldave', 'jean-pierre dussault']"
3219,1403.7517,"new $u$-empirical tests of symmetry based on extremal order statistics,   and their efficiencies",math.st stat.th,"['ya. yu. nikitin', 'm. ahsanullah']"
3220,1403.7548,functional data analysis of aging curves in sports,stat.ap,"['alexander wakim', 'jimmy jin']"
3221,1403.7635,spatial sign correlation,stat.me,"['alexander dürre', 'daniel vogel', 'roland fried']"
3222,1403.7642,the sensitivity of college football rankings to several modeling choices,stat.ap,['andrew t. karl']
3223,1403.7644,"efficient maximum likelihood estimation of multiple membership linear   mixed models, with an application to educational value-added assessments",stat.ap stat.co,"['andrew t. karl', 'yan yang', 'sharon l. lohr']"
